0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,50,1407,171,224,278,12,341,1100,1407,464,171,5,337,131,834,135,853,699,402,859,11,8,458,328,603,1212,5277,511,432,543,618,165,252,1
156,2,146,88,247,179,6,191,335,4,73,47,803,150,297,9,129,351,234,1320,1503,222,8,5278,311,423,24,519,278,461,234,4014,351,141,461,234,545,390,1360,968,6,222,1062,127,70,2,64,55,10,126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,5955,1,9013,2518,168,513,180,861,5,133,345,1
255,636,344,214,9014,78,420,3,20,193,61,612,1141,1479,2658,438,120,4,1141,8,6459,9015,645,9016,930,1532,180,128,2019,1066,5280,1027,481,2054,830,3955,5281,1020,1141,1123,182,322,9017,2019,125,112,738,3167,902,231,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,2094,56,75,486,4308,6460,451,3431,64,522,1001,98,64,151,821,666,58,233,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,791,97,76,52,100,77,6,287,196,253,210,673,3735,608,97,95,17,97,52,386,429,76,155,97,1295,893,28,9,339,76,0
680,682,2714,2031,9,883,13,447,254,172,3,788,115,357,237,269,252,249,132,183,40,983,358,788,564,9021,9,11,164,9,237,28,2984,964,177,102,1006,334,18,179,126,4,1,7,4,527,101,79,2097,2608,0
5282,76,899,1542,9022,9023,6461,5275,8,56,2145,743,3,36,108,458,743,86,904,899,211,991,1228,3905,6068,87,992,500,104,11,17,18,810,97,147,250,4,232,134,8,145,2269,626,1885,221,7,28,574,328,18,0
512,168,121,8,1243,2089,4110,923,3254,87,32,347,243,289,42,151,1526,347,347,168,1069,197,414,550,309,2059,275,10,5,289,5,2,67,65,805,268,330,12,73,633,104,167,135,374,180,1579,2,1815,363,946,0
155,326,733,639,78,634,351,2077,1310,639,78,4560,9025,295,211,648,5,87,664,1073,9026,556,326,168,66,216,4,634,351,475,2077,1310,1086,11,7,147,66,8,3107,279,216,50,7,418,9027,178,727,164,149,14,0
48,694,3,36,125,83,147,250,4,330,311,6462,116,116,1158,450,353,211,54,70,83,338,116,3,36,83,38,13,99,304,722,238,132,112,48,1281,19,66,8,1337,207,31,470,10,5,17,794,957,121,27,0
4015,12,73,401,46,3036,53,69,831,623,557,527,444,287,4015,34,532,93,1,527,2,113,57,437,1410,3,153,750,136,83,38,13,336,162,41,205,137,127,9028,9029,162,502,2566,9030,9031,9032,131,59,156,485,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,176,907,176,59,156,170,242,232,176,192,164,66,216,680,0
45,35,141,3926,18,208,157,349,19,826,419,184,104,244,400,3,36,589,102,419,161,190,32,144,99,645,107,420,395,187,15,43,433,249,522,67,46,208,229,7,3621,89,35,121,8,2832,2633,3440,537,2007,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,706,1303,210,9,9034,37,106,991,899,313,1105,442,47,991,54,7,2697,982,2600,2335,67,22,946,201,1221,195,2745,293,5114,358,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,284,243,1353,37,5,10,1281,1
349,174,117,650,24,433,1710,553,2715,292,10,165,167,5,736,391,9,638,4911,448,669,311,588,450,915,924,1086,3594,78,638,723,106,170,37,7,608,27,9,145,3,20,177,66,70,936,266,1082,57,437,381,1
2414,113,1201,1267,2367,14,131,376,12,699,191,123,41,331,132,4884,395,135,1267,435,654,427,1267,438,287,559,1845,51,11,2228,31,685,1845,943,5224,11,68,152,1085,3301,2014,3897,968,708,123,263,328,263,5283,194,0
2980,5284,4336,146,1790,263,219,163,388,219,3916,40,836,921,659,2980,146,263,537,92,67,987,6,19,253,73,83,736,62,884,6,6463,49,2,62,1238,1726,288,989,194,94,850,386,132,621,836,921,1082,100,6464,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1352,3,330,154,29,502,2137,281,2028,577,580,498,1213,2,342,24,2783,227,78,278,2783,78,890,320,19,1473,642,1962,6412,133,83,90,153,665,9035,1558,1213,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4301,9036,31,118,688,97,525,4,2,94,4,466,3532,1
17,137,578,221,7,350,227,78,283,283,34,387,312,128,197,7,578,1565,191,2473,1967,283,236,66,227,350,283,54,100,130,78,104,2164,624,21,158,507,507,52,30,35,15,533,566,77,1000,248,386,152,6,1
0,3,36,125,57,986,14,264,676,1130,76,1,439,64,23,285,190,562,3,11,64,23,3,20,105,291,70,1,14,1880,25,604,1561,645,2821,573,14,106,458,313,878,370,6465,2,496,223,14,18,1363,170,1
0,0,0,0,0,0,0,0,0,0,0,0,0,609,3545,776,2,4,74,857,336,636,45,91,467,1445,98,361,7,1687,26,80,209,7,2,37,356,560,157,48,625,289,550,5285,1023,243,802,295,13,43,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3311,395,504,158,103,213,169,229,29,703,38,3311,77,256,117,2771,371,394,459,7,60,95,35,134,123,4,73,3,20,61,2,208,3311,394,459,49,1
887,407,1786,73,510,144,1017,340,938,305,55,70,186,2,66,55,2778,8,868,2213,775,2008,66,10,4,35,93,67,145,30,15,219,17,3417,33,70,31,90,250,264,219,16,34,1801,96,164,139,2288,14,3417,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241,2436,87,154,380,66,555,75,956,70,1194,1541,560,4005,1611,193,150,287,5286,109,13,6466,212,162,77,3612,986,808,691,91,512,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,100,4,307,109,471,109,471,186,2073,390,53,65,479,25,439,60,191,53,26,9,293,116,58,278,188,1751,1007,2294,67,416,1460,1816,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6467,17,2401,2464,1969,3220,193,83,46,3798,380,400,129,707,4016,9037,3515,146,6,9038,130,309,95,104,545,34,1507,2401,70,58,1590,1969,238,4016,599,297,1
4,169,173,302,424,696,628,75,701,308,2259,502,482,175,1204,16,1757,34,315,81,95,474,1944,511,401,580,2820,5635,2193,95,710,173,1625,142,5287,416,470,535,240,19,128,1190,100,416,194,194,342,2716,1962,172,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,481,112,136,372,1434,1358,5040,544,94,212,2,342,5,390,3,153,1235,412,323,99,240,0
1,124,298,205,79,109,242,6,691,4921,7,1127,1127,1033,233,59,138,301,365,247,191,9,100,141,1033,135,409,1260,686,844,135,28,59,2,293,18,115,342,5785,59,2,9,152,1085,393,53,1301,123,38,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,30,21,15,112,47,427,159,88,4,329,248,684,66,70,110,27,3,20,91,39,2608,5,15,85,1365,826,166,506,12,239,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,743,1139,347,243,23,105,291,19,14,1023,915,9039,139,4,103,158,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,13,52,1867,361,514,49,9040,433,180,422,41,226,1250,67,79,1225,6115,712,611,3,40,41,16,1450,956,81,0
247,625,247,78,76,308,8,2208,64,1287,1574,1241,769,131,13,33,108,9,93,1574,13,9,9,247,625,247,311,948,260,76,24,13,162,625,304,6,502,371,390,10,45,6,24,2849,425,2587,220,9,190,390,0
311,326,142,9041,11,33,2139,40,13,1163,2148,562,774,132,344,274,3597,9,774,1196,376,883,138,13,447,179,167,299,40,3,11,602,79,1196,788,447,3373,265,562,311,534,41,9042,311,1196,30,9043,169,5661,788,0
37,1233,63,288,2010,81,156,2270,457,7,626,85,2911,174,193,150,2104,1191,3721,474,266,6470,97,1330,6471,176,6472,127,1639,372,234,417,148,68,409,9,144,755,574,1905,355,423,38,764,13,9,114,114,44,4232,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,204,207,259,6473,335,9044,1996,4018,2071,136,58,87,1
0,0,1385,59,1078,109,148,68,813,124,1749,513,41,7,1042,727,195,9045,19,7,1042,1106,281,727,106,4,9046,1180,67,165,2705,147,366,164,124,1955,865,1155,246,35,413,147,250,366,164,142,35,230,21,337,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,456,2,342,10,832,1510,1397,520,4,520,4,291,2495,501,505,373,737,1015,456,0
64,114,131,701,1430,284,302,561,48,477,138,6474,6475,249,1171,1104,56,233,382,729,1231,245,4561,9053,14,685,5288,382,729,1104,944,789,66,84,3227,610,2258,154,353,32,904,270,662,12,23,101,482,74,14,18,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,292,3,36,229,124,205,1854,172,2162,87,385,45,120,141,8,108,51,258,405,233,1,19,4395,72,3743,4492,318,723,1210,1234,5289,6316,139,1
3080,382,588,1412,737,1038,92,16,202,2626,274,23,3,20,291,1038,168,737,1715,166,17,18,463,1288,1611,141,911,179,484,49,41,2314,1721,3,36,125,9054,4959,10,1844,23,3,20,231,69,1036,1490,5,5,5,1
1921,314,481,356,48,34,58,745,86,37,330,130,1563,1351,2939,3161,142,92,269,134,517,2102,18,175,145,685,34,8,2939,3161,451,20,198,391,192,57,635,2,400,79,1384,103,399,6476,3865,423,729,756,4565,240,1
0,0,0,0,0,114,1578,651,426,1943,422,15,610,9057,2634,1738,868,1415,1881,425,58,1739,1,4,545,92,66,5,25,981,201,195,125,121,8,3,36,2307,1287,646,474,457,1733,77,5,715,292,67,145,168,1
2754,1547,435,115,614,6058,423,144,6477,95,3266,558,18,64,47,237,708,167,1127,457,3232,257,1183,3955,239,1015,686,47,106,2665,833,124,60,815,1824,988,624,8,765,509,2097,645,107,30,136,1076,488,1755,143,157,1
1739,34,3207,2433,100,1110,857,166,178,33,2656,171,9058,2813,692,183,21,3309,367,165,7,235,1253,345,178,28,122,156,291,8,178,70,640,262,11,8,814,240,605,72,390,50,1,11,44,14,1176,29,413,204,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,1340,9,461,211,48,39,639,78,607,1216,283,129,39,5801,899,129,302,1271,2257,508,10,1258,167,4395,1282,99,9,58,1940,1282,374,522,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,462,302,774,176,5,188,42,179,46,438,129,7,293,199,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4379,82,1121,2710,82,1,35,2269,4379,82,24,985,1753,9059,1454,3463,4379,221,37,32,450,875,4,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,1271,218,74,502,109,309,5,2,477,277,5,49,164,1
643,351,351,4,191,87,5197,134,354,274,731,646,45,6,240,407,745,1686,643,351,66,5,90,553,289,946,201,2700,201,195,6479,169,110,195,4972,1733,17,289,229,70,768,90,191,38,170,2639,568,81,1278,60,1
3507,26,30,35,15,265,1,53,175,3179,520,393,25,2686,10,580,32,304,6,91,824,96,675,26,6,706,7,49,381,1006,706,397,81,126,5,416,352,139,61,200,28,430,7,97,541,391,216,4,50,13,1
16,1173,28,432,800,209,73,3,36,221,1182,65,432,433,673,210,5103,1671,59,214,1459,1119,453,68,104,1119,1311,95,530,2128,432,628,129,432,25,1671,779,3,170,17,782,69,3,153,38,13,672,50,1459,1544,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,316,42,19,14,76,16,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1140,808,9063,986,5,2,144,31,114,44,856,222,168,48,188,37,19,1058,164,8,150,222,1181,568,56,300,205,1
0,0,0,0,0,0,0,0,0,0,0,0,5,714,1049,797,9,743,1139,243,636,344,42,563,1526,1059,243,1139,5116,1526,122,9,33,108,207,11,394,473,1469,58,584,961,66,8,18,243,2486,37,755,904,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040,871,1772,155,74,1754,102,94,3720,688,207,259,16,4,243,440,150,5,1,141,559,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,212,1580,204,215,1,35,1186,171,38,2962,3,36,566,957,190,22,380,24,5292,176,341,766,66,84,1994,301,384,384,44,154,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,505,2,3,20,14,71,218,5293,196,357,218,1387,346,737,1218,505,39,3459,1068,86,4,96,164,5,1
3,36,99,107,1,2179,31,597,4567,355,371,214,752,183,75,70,337,1886,2021,1,120,30,1761,237,339,449,3314,6481,795,94,255,746,1808,1174,72,170,16,386,183,29,789,18,61,629,98,121,43,145,67,414,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,241,17,119,77,15,30,9064,42,337,2405,45,6,575,10,201,19,5,1155,224,1047,10,43,13,1
0,0,0,0,0,0,0,0,0,192,8,3567,290,61,99,98,383,1033,27,215,1461,245,693,312,215,234,1515,6248,324,899,1045,1524,146,12,463,200,619,60,487,50,1709,20,105,596,323,107,27,341,744,465,0
28,286,80,431,120,225,299,7,60,9,76,49,254,405,79,225,60,219,225,3609,11,610,544,94,331,15,26,60,457,135,111,219,40,11,70,700,9,286,190,887,1562,1,1655,965,14,56,74,7,705,372,0
39,118,19,9,2003,23,3,20,105,291,228,40,1205,58,108,90,11,874,182,2,8,92,32,31,454,2550,73,47,3067,498,19,1393,153,43,203,265,271,69,14,1,156,149,124,323,107,98,147,250,394,772,1
6,12,73,1766,9069,148,68,599,1919,118,21,1483,475,1265,3623,540,4,3623,83,145,1439,1026,297,1282,18,151,1029,7,742,455,2887,859,288,46,1792,3,20,716,1,231,70,2,81,156,6484,43,303,90,153,13,1
109,672,10,2851,62,184,29,735,30,1488,12,457,25,265,764,476,1079,9070,25,135,293,764,409,1403,200,61,62,13,6485,378,2015,184,5,2739,175,70,10,274,147,20,268,91,9071,10,3,36,108,28,113,156,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,206,2074,1539,3272,2746,89,3863,849,474,1944,149,18,288,1506,290,294,411,14,300,1831,1015,160,1,4941,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1352,149,995,193,1219,1268,1752,1500,1315,1108,348,721,328,1896,248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,23,868,2406,105,267,22,757,14,808,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,68,64,11,675,13,600,555,563,107,1292,3,36,64,3,36,71,878,215,161,160,477,918,3004,411,398,112,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,14,46,130,92,1189,1312,382,729,613,284,243,284,243,734,382,3541,92,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,538,38,2,6486,237,6486,113,166,6487,696,134,1002,782,1114,25,114,873,175,1096,169,0
4568,75,112,121,258,394,123,3624,123,228,28,9073,309,171,341,113,4,169,204,58,690,4124,204,1775,113,952,5294,2,208,455,171,228,15,861,888,197,9074,611,4865,58,724,1420,4020,411,1456,517,690,204,1800,122,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,330,133,171,22,9075,246,69,4,133,1,808,357,145,8,13,6274,768,38,262,572,133,171,108,3971,1386,4,4021,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,287,4002,336,62,1553,2119,12,101,156,58,205,209,931,41,887,21,186,23,136,10,43,1307,30,321,3783,241,139,1
0,0,988,622,1603,1298,3,83,3051,99,59,972,19,6488,684,537,1937,1631,209,1574,1414,1937,6488,6489,684,4,125,189,95,31,144,514,161,249,19,53,65,169,850,10,153,764,281,9076,47,496,6,1984,457,123,1
45,266,522,2943,4569,214,873,219,144,271,206,3018,544,206,583,4,772,69,78,69,2,538,9077,112,249,136,179,3,36,9078,64,880,6235,466,795,4569,33,28,646,38,4569,8,366,2411,678,567,233,50,271,50,1
7,1301,140,9082,264,511,2565,435,12,27,322,277,307,1444,510,12,6,7,165,463,662,74,95,16,1,210,886,416,102,846,277,2,592,182,6,102,7,140,59,300,80,3,36,108,566,1444,293,2274,988,140,0
1591,2423,130,329,107,5295,32,10,4,174,21,75,56,160,54,83,55,586,9085,349,87,524,849,8,18,3,36,108,54,113,70,557,2572,974,70,809,66,74,121,2412,880,586,1200,611,1,6493,1,2880,89,445,0
0,0,0,0,0,0,0,2877,201,4554,2877,201,364,2877,201,164,603,131,563,88,272,2877,201,1423,726,122,190,63,2877,2716,105,522,944,443,59,132,381,2718,63,6494,81,185,19,3991,569,757,805,6102,7,214,0
2020,24,93,162,435,53,186,1946,190,183,7,117,127,165,9,491,584,1823,1191,1529,3035,798,2083,491,4,584,1823,12,23,190,877,491,19,22,227,211,180,379,169,851,625,851,350,38,139,7,469,1545,2170,2292,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,456,23,1933,48,373,497,219,170,2265,4,129,456,1335,170,426,298,1595,995,88,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,167,5004,5,235,277,10,26,152,99,468,94,4022,26,141,2,266,14,2357,9086,23,137,208,3,20,152,6,410,148,68,16,1428,14,18,1
0,0,203,260,57,570,673,620,1434,964,3475,891,9087,1290,4524,9,891,581,1434,95,30,993,14,331,6027,570,226,120,11,3182,641,29,1073,297,9088,484,564,3475,599,4023,807,51,4524,6495,1616,1100,9089,34,125,570,0
2310,9091,9092,238,9093,9094,742,65,8,971,336,3,36,38,6497,9095,9096,5296,1424,341,7,2545,2168,3499,134,1283,1134,472,2205,12,1283,472,338,1305,434,265,14,796,796,249,3,148,68,44,1,182,22,2192,208,67,1
734,2043,1179,352,618,49,63,165,402,6499,21,136,10,11,22,13,140,111,109,5,71,46,123,292,697,2671,22,2601,10,1239,252,217,433,328,574,74,936,34,102,94,7,1472,2,56,1362,938,3264,534,363,1011,1
0,0,0,0,0,0,0,0,0,0,0,0,98,605,77,5757,267,24,1194,87,1191,1529,3035,175,4,168,464,106,46,130,1194,18,31,16,4,19,128,521,1206,14,87,111,6,3,36,404,5297,1505,7,233,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,96,1125,16,4,30,15,242,333,182,79,53,56,1913,5122,4399,12,668,1183,5298,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,874,59,156,5714,648,248,1033,104,1332,91,393,1085,2,72,4,31,470,260,12,9,52,693,1556,1259,1010,71,282,1793,10,50,0
29,8,205,4,2,163,41,79,962,62,56,867,21,45,9,570,213,1483,213,401,570,2439,60,1186,18,2283,2847,225,4024,13,34,1208,64,149,328,194,1887,159,88,1021,368,114,197,27,410,25,151,14,33,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570,433,9099,553,748,7,2242,771,530,12,2993,401,62,987,500,1350,201,26,130,2242,268,148,68,813,324,21,396,2242,500,2993,11,43,29,780,9100,1
0,0,0,0,0,0,0,0,0,92,5,5285,1215,1255,392,730,130,527,1361,27,440,626,1168,4,175,497,605,86,6500,683,1235,12,187,37,19,146,5285,1023,243,1008,46,915,1073,37,25,88,358,1324,13,4025,1
0,0,0,0,0,0,0,0,0,0,0,2,229,12,695,761,2,3,20,291,541,1672,1,1376,3135,63,264,296,53,2270,27,430,5296,329,244,3872,296,2,22,319,31,22,165,3135,785,72,559,1595,442,2168,0
639,78,1543,150,129,594,4,2249,1235,50,3,17,718,9101,221,72,191,221,134,60,498,2527,493,614,61,270,614,357,3130,30,504,159,630,103,44,66,1253,1384,4571,19,183,511,168,154,61,197,300,9102,193,95,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,188,363,2523,2528,150,137,2860,227,177,106,96,1716,1782,9103,97,1
0,0,0,0,0,0,0,0,0,1637,16,325,4,527,2,175,113,9104,236,23,527,2,3,20,2397,92,3,20,14,4,150,285,2001,3181,264,118,19,527,9105,4281,3000,236,961,610,114,9106,806,1337,880,1391,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759,123,2656,146,1054,25,854,9,141,979,236,509,194,141,247,2959,25,625,779,25,247,188,888,487,1,3,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,235,169,1105,442,199,6501,583,319,31,110,195,12,224,583,300,1906,6501,77,704,218,267,35,161,45,67,145,57,315,563,6,113,3,36,29,295,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5814,5,230,645,88,1781,230,824,232,465,2303,257,355,315,1481,543,12,6,160,21,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,762,910,239,1438,345,520,7,370,9,59,13,157,3549,4,179,6502,4,5208,586,716,97,22,424,4,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,787,787,858,2558,97,139,179,520,10,54,46,15,1188,691,13,31,93,4,66,5,1
140,19,169,110,1,56,593,1111,119,2772,25,2525,8,1241,226,1881,9107,770,412,770,2191,785,223,1949,299,120,572,226,330,237,269,5,140,408,2591,93,63,6,6503,34,1421,572,445,496,601,140,21,119,559,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2435,829,383,98,223,59,255,2037,215,1,170,215,42,2037,139,289,48,798,207,259,197,5,50,10,5,235,43,203,445,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,74,76,314,30,15,5,1,795,15,219,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,41,15,463,49,10,5,49,43,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,446,5,98,762,87,607,2036,868,2480,1116,19,762,470,438,458,7,163,1008,64,59,880,1425,280,228,11,1519,6253,8,203,0
11,61,1027,74,489,59,381,3628,282,161,1334,32,87,270,1552,2533,1780,832,1696,259,78,87,1518,1779,573,440,66,8,1780,819,228,1677,241,2458,839,676,44,539,35,22,57,87,1696,275,148,68,26,120,2655,111,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,4,133,357,1802,52,133,195,2,634,4,1242,1
218,1,109,1235,1731,387,16,59,1835,104,7,114,5215,887,147,19,204,1839,211,188,204,1152,18,5,1,1129,204,9108,4410,19,35,53,1617,256,1088,1135,21,174,73,3297,77,3,36,5299,75,486,231,104,1598,151,1
33,1491,313,752,255,2558,78,29,202,161,56,335,887,117,305,130,1043,60,9109,280,1481,534,274,3,36,1043,83,1043,197,26,24,157,38,169,793,3413,1042,5,216,3,11,43,44,1,11,582,107,10,46,70,1
319,140,697,790,143,809,2697,2143,1,159,88,201,49,401,294,1053,137,139,58,9,1230,84,751,3552,560,350,625,157,48,747,934,508,1053,9110,23,201,137,3,20,105,291,63,21,919,79,1426,490,119,935,1064,1
0,0,0,0,0,0,0,0,0,0,0,0,21,27,1019,697,569,3577,21,3022,121,18,82,191,87,2763,368,746,39,283,5300,101,379,78,100,283,5300,43,646,6327,82,213,46,114,31,7,2629,174,21,225,1
66,42,2882,316,208,306,145,1419,8,868,9111,6504,11,17,120,771,70,199,208,216,125,17,1,11,590,1077,1135,41,401,3022,214,873,718,214,77,19,401,4,214,41,53,331,464,9112,2018,1452,1647,3982,6505,34,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,248,523,199,4509,38,3,36,16,3047,123,2656,2177,128,286,71,7,18,125,29,703,38,137,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,799,107,7,2181,2268,504,509,1240,324,193,2816,563,1420,457,6506,122,156,179,5,50,3697,2181,2268,90,44,1
0,0,0,0,0,0,0,0,0,1239,27,5,77,5,1131,5,2,5,49,38,536,117,52,6507,765,4249,982,436,47,1976,1648,1197,2,61,126,101,972,301,72,55,92,47,409,237,47,1092,164,147,35,202,1
2052,992,3,20,679,1449,737,1536,85,240,121,8,175,1520,879,1,16,8,1902,1740,679,1449,48,72,4,179,373,1475,75,168,1475,1549,172,496,249,11,14,53,17,55,7,517,208,384,950,96,208,64,192,42,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,405,441,1,2179,94,620,11,153,44,1,194,0
54,260,58,3828,28,194,3,36,265,249,126,303,74,92,4,87,188,797,6508,172,11,385,218,74,1317,22,14,1,22,845,179,194,8,172,803,238,5,73,12,879,1,99,739,2,282,777,2251,42,2,10,1
2630,151,2,1262,4,737,1536,606,37,1,72,128,749,117,89,53,59,238,3,36,1314,385,59,2,38,3,11,4544,28,189,190,407,1368,1,799,2159,1475,931,149,107,111,6,90,250,404,1,1844,45,455,641,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,17,1,183,35,235,10,118,73,14,6510,176,3039,513,176,9114,176,51,9115,539,150,114,44,1,464,71,85,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,96,713,17,48,39,346,351,234,485,179,2113,381,231,30,15,9116,31,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,585,14,750,1601,55,901,303,126,303,19,4199,9117,1281,106,2567,168,1763,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,1148,443,58,84,1058,335,157,58,34,181,578,244,198,84,26,30,456,1
322,229,170,297,289,24,1023,819,2853,16,1043,677,18,145,1075,220,1457,380,19,110,1546,1023,305,333,1370,1023,1352,3,8,718,1,210,704,218,16,28,8,18,1586,45,6,1018,3,153,99,12,781,134,46,9119,0
